"		지점번호",지점명,일시,평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),"	최대풍속시각",최대순간풍속(m/s),최대순간풍속풍향(deg),"	최대순간풍속시각"
"		100",대관령,2017-08-10,2.6,4.8,70,6:54,7.4,70,6:51
"		100",대관령,2017-08-11,1.9,4,90,11:27,6,110,11:25
"		100",대관령,2017-08-12,1.5,3.4,110,9:33,5,50,9:16
"		100",대관령,2017-08-13,2.1,4.2,90,13:15,6.3,110,11:01
"		100",대관령,2017-08-14,3.4,5.5,90,8:07,8.8,110,8:04
"		100",대관령,2017-08-15,3.1,5.4,90,15:37,8.9,90,14:53
"		100",대관령,2017-08-16,2.4,4.4,70,9:43,7.6,50,10:03
"		100",대관령,2017-08-17,1.5,2.7,110,16:18,4.3,90,0:13
"		100",대관령,2017-08-18,1.4,4.1,110,14:05,6.1,110,14:04
"		100",대관령,2017-08-19,1.7,3.4,90,13:10,5.4,110,13:07
"		100",대관령,2017-08-20,1.8,3.1,110,2:34,5.1,90,9:54
"		100",대관령,2017-08-21,2.8,6.6,270,5:12,11.4,270,5:08
"		100",대관령,2017-08-22,4.9,7.6,270,9:59,12.3,270,14:10
"		100",대관령,2017-08-23,4.5,8.3,270,23:59,13.1,250,23:53
"		100",대관령,2017-08-24,6.5,10.4,270,7:59,16.9,250,10:38
"		100",대관령,2017-08-25,3.4,6.4,270,23:57,9.4,290,16:47
"		100",대관령,2017-08-26,2.8,6.4,270,16:24,9.1,250,16:49
"		100",대관령,2017-08-27,1.3,3.4,140,12:58,5.1,110,12:54
"		100",대관령,2017-08-28,3,6.6,250,11:29,9.5,270,9:45
"		100",대관령,2017-08-29,2.1,4.7,110,11:49,7,90,11:45
"		100",대관령,2017-08-30,2.4,6.6,270,16:23,9.7,270,16:16
"		100",대관령,2017-08-31,2.1,5.6,90,12:25,8.8,110,14:55
"		100",대관령,2017-09-01,1.8,4.2,90,14:15,6.5,90,14:35
"		100",대관령,2017-09-02,1.6,4,90,13:00,7.2,110,13:05
"		100",대관령,2017-09-03,1.2,4.1,90,16:27,6.8,110,13:38
"		100",대관령,2017-09-04,1.3,3.7,90,11:49,5.7,90,12:56
"		100",대관령,2017-09-05,1,3.6,340,19:07,4.7,270,14:28
"		100",대관령,2017-09-06,1.4,3.5,270,16:27,5,270,16:08
"		100",대관령,2017-09-07,2,4.5,270,17:20,6.2,250,17:23
"		100",대관령,2017-09-08,1.9,4,270,9:59,6.6,290,9:53
"		100",대관령,2017-09-09,1.7,5.2,270,15:26,7.2,270,15:20
"		100",대관령,2017-09-10,1.4,3.4,110,15:34,5.2,140,9:54
"		100",대관령,2017-09-11,1.7,3.8,20,18:28,6.4,50,15:27
"		100",대관령,2017-09-12,2.7,6.5,250,15:20,9.7,250,15:17
"		100",대관령,2017-09-13,1.7,4.1,110,14:37,7.1,110,14:37
"		100",대관령,2017-09-14,1.7,5.1,110,13:25,8.2,140,13:23
"		100",대관령,2017-09-15,3,5.2,90,14:53,8.7,90,10:57
