ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ Áö¸é¿Âµµ(¡ÆC)
105,°­¸ª,2017-01-01,3.8
105,°­¸ª,2017-01-02,6.2
105,°­¸ª,2017-01-03,4.0
105,°­¸ª,2017-01-04,3.6
105,°­¸ª,2017-01-05,1.8
105,°­¸ª,2017-01-06,3.8
105,°­¸ª,2017-01-07,4.6
105,°­¸ª,2017-01-08,5.5
105,°­¸ª,2017-01-09,4.4
105,°­¸ª,2017-01-10,0.3
105,°­¸ª,2017-01-11,-3.3
105,°­¸ª,2017-01-12,-0.6
105,°­¸ª,2017-01-13,-3.5
105,°­¸ª,2017-01-14,-6.0
105,°­¸ª,2017-01-15,-3.4
105,°­¸ª,2017-01-16,-1.0
105,°­¸ª,2017-01-17,-0.2
105,°­¸ª,2017-01-18,2.4
105,°­¸ª,2017-01-19,1.4
105,°­¸ª,2017-01-20,-0.3
105,°­¸ª,2017-01-21,0.0
105,°­¸ª,2017-01-22,0.1
105,°­¸ª,2017-01-23,0.3
105,°­¸ª,2017-01-24,0.2
105,°­¸ª,2017-01-25,-0.1
105,°­¸ª,2017-01-26,-0.3
105,°­¸ª,2017-01-27,0.2
105,°­¸ª,2017-01-28,-1.1
105,°­¸ª,2017-01-29,0.3
105,°­¸ª,2017-01-30,0.2
105,°­¸ª,2017-01-31,0.4
105,°­¸ª,2017-02-01,0.1
105,°­¸ª,2017-02-02,-1.4
105,°­¸ª,2017-02-03,2.1
105,°­¸ª,2017-02-04,6.7
105,°­¸ª,2017-02-05,4.7
105,°­¸ª,2017-02-06,0.9
105,°­¸ª,2017-02-07,2.3
105,°­¸ª,2017-02-08,3.4
105,°­¸ª,2017-02-09,1.0
105,°­¸ª,2017-02-10,-3.5
105,°­¸ª,2017-02-11,-2.5
105,°­¸ª,2017-02-12,-0.5
105,°­¸ª,2017-02-13,1.2
105,°­¸ª,2017-02-14,-0.4
105,°­¸ª,2017-02-15,3.7
105,°­¸ª,2017-02-16,9.1
105,°­¸ª,2017-02-17,6.2
105,°­¸ª,2017-02-18,1.3
105,°­¸ª,2017-02-19,3.7
105,°­¸ª,2017-02-20,5.0
105,°­¸ª,2017-02-21,1.7
105,°­¸ª,2017-02-22,4.2
105,°­¸ª,2017-02-23,3.5
105,°­¸ª,2017-02-24,3.6
105,°­¸ª,2017-02-25,3.5
105,°­¸ª,2017-02-26,4.4
105,°­¸ª,2017-02-27,5.2
105,°­¸ª,2017-02-28,7.7
105,°­¸ª,2017-03-01,8.7
105,°­¸ª,2017-03-02,3.8
105,°­¸ª,2017-03-03,5.5
105,°­¸ª,2017-03-04,8.0
105,°­¸ª,2017-03-05,7.1
105,°­¸ª,2017-03-06,4.8
105,°­¸ª,2017-03-07,2.9
105,°­¸ª,2017-03-08,5.1
105,°­¸ª,2017-03-09,8.2
105,°­¸ª,2017-03-10,9.9
105,°­¸ª,2017-03-11,10.3
105,°­¸ª,2017-03-12,7.8
105,°­¸ª,2017-03-13,8.9
105,°­¸ª,2017-03-14,3.7
105,°­¸ª,2017-03-15,5.2
105,°­¸ª,2017-03-16,7.2
105,°­¸ª,2017-03-17,10.3
105,°­¸ª,2017-03-18,12.2
105,°­¸ª,2017-03-19,12.5
105,°­¸ª,2017-03-20,9.9
105,°­¸ª,2017-03-21,7.5
105,°­¸ª,2017-03-22,11.4
105,°­¸ª,2017-03-23,7.4
105,°­¸ª,2017-03-24,8.1
105,°­¸ª,2017-03-25,8.0
105,°­¸ª,2017-03-26,7.6
105,°­¸ª,2017-03-27,7.8
105,°­¸ª,2017-03-28,9.2
105,°­¸ª,2017-03-29,12.0
105,°­¸ª,2017-03-30,12.7
105,°­¸ª,2017-03-31,9.1
105,°­¸ª,2017-04-01,7.7
105,°­¸ª,2017-04-02,12.3
105,°­¸ª,2017-04-03,14.4
105,°­¸ª,2017-04-04,16.0
105,°­¸ª,2017-04-05,13.1
105,°­¸ª,2017-04-06,15.0
105,°­¸ª,2017-04-07,17.5
105,°­¸ª,2017-04-08,18.4
105,°­¸ª,2017-04-09,14.0
105,°­¸ª,2017-04-10,14.8
105,°­¸ª,2017-04-11,14.6
105,°­¸ª,2017-04-12,16.1
105,°­¸ª,2017-04-13,15.2
105,°­¸ª,2017-04-14,16.0
105,°­¸ª,2017-04-15,19.1
105,°­¸ª,2017-04-16,18.8
105,°­¸ª,2017-04-17,13.5
105,°­¸ª,2017-04-18,15.4
105,°­¸ª,2017-04-19,15.7
105,°­¸ª,2017-04-20,16.1
105,°­¸ª,2017-04-21,15.5
105,°­¸ª,2017-04-22,18.4
105,°­¸ª,2017-04-23,19.3
105,°­¸ª,2017-04-24,21.1
105,°­¸ª,2017-04-25,20.2
105,°­¸ª,2017-04-26,20.4
105,°­¸ª,2017-04-27,19.0
105,°­¸ª,2017-04-28,20.0
105,°­¸ª,2017-04-29,22.8
105,°­¸ª,2017-04-30,23.0
105,°­¸ª,2017-05-01,23.5
105,°­¸ª,2017-05-02,21.4
105,°­¸ª,2017-05-03,23.8
105,°­¸ª,2017-05-04,24.5
105,°­¸ª,2017-05-05,27.5
105,°­¸ª,2017-05-06,25.3
105,°­¸ª,2017-05-07,24.8
105,°­¸ª,2017-05-08,26.6
105,°­¸ª,2017-05-09,19.4
105,°­¸ª,2017-05-10,17.4
105,°­¸ª,2017-05-11,24.8
105,°­¸ª,2017-05-12,22.1
105,°­¸ª,2017-05-13,20.1
105,°­¸ª,2017-05-14,22.1
105,°­¸ª,2017-05-15,24.6
105,°­¸ª,2017-05-16,21.8
105,°­¸ª,2017-05-17,25.5
105,°­¸ª,2017-05-18,30.5
105,°­¸ª,2017-05-19,31.9
105,°­¸ª,2017-05-20,32.6
105,°­¸ª,2017-05-21,30.7
105,°­¸ª,2017-05-22,25.9
105,°­¸ª,2017-05-23,25.3
105,°­¸ª,2017-05-24,24.4
105,°­¸ª,2017-05-25,27.3
105,°­¸ª,2017-05-26,18.4
105,°­¸ª,2017-05-27,26.1
105,°­¸ª,2017-05-28,28.3
105,°­¸ª,2017-05-29,31.9
105,°­¸ª,2017-05-30,26.8
105,°­¸ª,2017-05-31,28.1
105,°­¸ª,2017-06-01,23.1
105,°­¸ª,2017-06-02,25.0
105,°­¸ª,2017-06-03,27.0
105,°­¸ª,2017-06-04,28.7
105,°­¸ª,2017-06-05,26.9
105,°­¸ª,2017-06-06,20.4
105,°­¸ª,2017-06-07,19.0
105,°­¸ª,2017-06-08,25.2
105,°­¸ª,2017-06-09,24.6
105,°­¸ª,2017-06-10,26.1
105,°­¸ª,2017-06-11,24.8
105,°­¸ª,2017-06-12,25.3
105,°­¸ª,2017-06-13,25.3
105,°­¸ª,2017-06-14,27.5
105,°­¸ª,2017-06-15,30.7
105,°­¸ª,2017-06-16,29.5
105,°­¸ª,2017-06-17,30.4
105,°­¸ª,2017-06-18,30.8
105,°­¸ª,2017-06-19,30.9
105,°­¸ª,2017-06-20,30.9
105,°­¸ª,2017-06-21,28.0
105,°­¸ª,2017-06-22,31.2
105,°­¸ª,2017-06-23,31.8
105,°­¸ª,2017-06-24,27.6
105,°­¸ª,2017-06-25,25.0
105,°­¸ª,2017-06-26,25.2
105,°­¸ª,2017-06-27,27.9
105,°­¸ª,2017-06-28,29.7
105,°­¸ª,2017-06-29,27.6
105,°­¸ª,2017-06-30,32.5
105,°­¸ª,2017-07-01,30.9
105,°­¸ª,2017-07-02,24.9
105,°­¸ª,2017-07-03,26.0
105,°­¸ª,2017-07-04,25.5
105,°­¸ª,2017-07-05,28.3
105,°­¸ª,2017-07-06,28.6
105,°­¸ª,2017-07-07,27.3
105,°­¸ª,2017-07-08,26.8
105,°­¸ª,2017-07-09,29.8
105,°­¸ª,2017-07-10,27.2
105,°­¸ª,2017-07-11,29.9
105,°­¸ª,2017-07-12,30.3
105,°­¸ª,2017-07-13,31.3
105,°­¸ª,2017-07-14,32.5
105,°­¸ª,2017-07-15,29.3
105,°­¸ª,2017-07-16,28.7
105,°­¸ª,2017-07-17,30.8
105,°­¸ª,2017-07-18,31.4
105,°­¸ª,2017-07-19,32.6
105,°­¸ª,2017-07-20,34.6
105,°­¸ª,2017-07-21,33.2
105,°­¸ª,2017-07-22,26.3
105,°­¸ª,2017-07-23,24.8
105,°­¸ª,2017-07-24,25.7
105,°­¸ª,2017-07-25,27.2
105,°­¸ª,2017-07-26,28.9
105,°­¸ª,2017-07-27,26.7
105,°­¸ª,2017-07-28,25.9
105,°­¸ª,2017-07-29,25.2
105,°­¸ª,2017-07-30,28.9
105,°­¸ª,2017-07-31,25.4
105,°­¸ª,2017-08-01,26.2
105,°­¸ª,2017-08-02,27.3
105,°­¸ª,2017-08-03,27.9
105,°­¸ª,2017-08-04,30.0
105,°­¸ª,2017-08-05,30.4
105,°­¸ª,2017-08-06,30.1
105,°­¸ª,2017-08-07,29.9
105,°­¸ª,2017-08-08,29.8
105,°­¸ª,2017-08-09,26.4
105,°­¸ª,2017-08-10,25.9
105,°­¸ª,2017-08-11,25.3
105,°­¸ª,2017-08-12,25.9
105,°­¸ª,2017-08-13,26.2
105,°­¸ª,2017-08-14,24.5
105,°­¸ª,2017-08-15,23.7
105,°­¸ª,2017-08-16,23.0
105,°­¸ª,2017-08-17,23.6
105,°­¸ª,2017-08-18,25.8
105,°­¸ª,2017-08-19,24.7
105,°­¸ª,2017-08-20,24.5
105,°­¸ª,2017-08-21,26.6
105,°­¸ª,2017-08-22,28.1
105,°­¸ª,2017-08-23,26.7
105,°­¸ª,2017-08-24,26.1
105,°­¸ª,2017-08-25,27.3
105,°­¸ª,2017-08-26,25.6
105,°­¸ª,2017-08-27,24.4
105,°­¸ª,2017-08-28,24.4
105,°­¸ª,2017-08-29,24.1
105,°­¸ª,2017-08-30,21.8
105,°­¸ª,2017-08-31,23.5
105,°­¸ª,2017-09-01,24.9
105,°­¸ª,2017-09-02,24.7
105,°­¸ª,2017-09-03,25.0
105,°­¸ª,2017-09-04,26.4
105,°­¸ª,2017-09-05,22.7
105,°­¸ª,2017-09-06,22.8
105,°­¸ª,2017-09-07,26.6
105,°­¸ª,2017-09-08,27.5
105,°­¸ª,2017-09-09,27.1
105,°­¸ª,2017-09-10,26.2
105,°­¸ª,2017-09-11,21.3
105,°­¸ª,2017-09-12,24.8
105,°­¸ª,2017-09-13,23.2
105,°­¸ª,2017-09-14,23.6
105,°­¸ª,2017-09-15,24.2
105,°­¸ª,2017-09-16,22.3
105,°­¸ª,2017-09-17,20.9
105,°­¸ª,2017-09-18,23.1
105,°­¸ª,2017-09-19,22.6
105,°­¸ª,2017-09-20,21.4
105,°­¸ª,2017-09-21,21.4
105,°­¸ª,2017-09-22,21.9
105,°­¸ª,2017-09-23,22.7
105,°­¸ª,2017-09-24,23.5
105,°­¸ª,2017-09-25,24.5
105,°­¸ª,2017-09-26,25.6
105,°­¸ª,2017-09-27,22.1
105,°­¸ª,2017-09-28,21.7
105,°­¸ª,2017-09-29,18.8
105,°­¸ª,2017-09-30,21.0
105,°­¸ª,2017-10-01,18.9
105,°­¸ª,2017-10-02,19.1
105,°­¸ª,2017-10-03,17.4
105,°­¸ª,2017-10-04,17.7
105,°­¸ª,2017-10-05,17.5
105,°­¸ª,2017-10-06,17.1
105,°­¸ª,2017-10-07,19.4
105,°­¸ª,2017-10-08,20.3
105,°­¸ª,2017-10-09,20.9
105,°­¸ª,2017-10-10,19.9
105,°­¸ª,2017-10-11,17.8
105,°­¸ª,2017-10-12,15.9
105,°­¸ª,2017-10-13,13.6
105,°­¸ª,2017-10-14,13.5
105,°­¸ª,2017-10-15,14.7
105,°­¸ª,2017-10-16,15.7
105,°­¸ª,2017-10-17,16.2
105,°­¸ª,2017-10-18,15.1
105,°­¸ª,2017-10-19,15.8
105,°­¸ª,2017-10-20,15.9
105,°­¸ª,2017-10-21,15.4
105,°­¸ª,2017-10-22,13.7
105,°­¸ª,2017-10-23,13.2
105,°­¸ª,2017-10-24,12.2
105,°­¸ª,2017-10-25,13.4
105,°­¸ª,2017-10-26,15.0
105,°­¸ª,2017-10-27,16.0
105,°­¸ª,2017-10-28,16.8
105,°­¸ª,2017-10-29,14.5
105,°­¸ª,2017-10-30,11.1
105,°­¸ª,2017-10-31,9.9
105,°­¸ª,2017-11-01,12.2
105,°­¸ª,2017-11-02,14.0
105,°­¸ª,2017-11-03,13.3
105,°­¸ª,2017-11-04,9.5
105,°­¸ª,2017-11-05,8.6
105,°­¸ª,2017-11-06,11.4
105,°­¸ª,2017-11-07,13.7
105,°­¸ª,2017-11-08,13.2
105,°­¸ª,2017-11-09,10.7
105,°­¸ª,2017-11-10,11.5
105,°­¸ª,2017-11-11,7.9
105,°­¸ª,2017-11-12,8.4
105,°­¸ª,2017-11-13,10.8
105,°­¸ª,2017-11-14,9.8
105,°­¸ª,2017-11-15,4.9
105,°­¸ª,2017-11-16,3.5
105,°­¸ª,2017-11-17,6.1
105,°­¸ª,2017-11-18,4.0
105,°­¸ª,2017-11-19,1.6
105,°­¸ª,2017-11-20,2.8
105,°­¸ª,2017-11-21,5.4
105,°­¸ª,2017-11-22,6.3
105,°­¸ª,2017-11-23,2.3
105,°­¸ª,2017-11-24,2.0
105,°­¸ª,2017-11-25,3.8
105,°­¸ª,2017-11-26,5.3
105,°­¸ª,2017-11-27,5.2
105,°­¸ª,2017-11-28,8.5
105,°­¸ª,2017-11-29,9.2
105,°­¸ª,2017-11-30,4.7
105,°­¸ª,2017-12-01,1.0
105,°­¸ª,2017-12-02,3.0
105,°­¸ª,2017-12-03,6.1
105,°­¸ª,2017-12-04,3.7
105,°­¸ª,2017-12-05,-1.1
105,°­¸ª,2017-12-06,2.6
105,°­¸ª,2017-12-07,3.3
105,°­¸ª,2017-12-08,1.4
105,°­¸ª,2017-12-09,2.6
105,°­¸ª,2017-12-10,3.4
105,°­¸ª,2017-12-11,-1.8
105,°­¸ª,2017-12-12,-3.2
105,°­¸ª,2017-12-13,-1.2
105,°­¸ª,2017-12-14,-0.6
105,°­¸ª,2017-12-15,1.4
105,°­¸ª,2017-12-16,0.6
105,°­¸ª,2017-12-17,-2.2
105,°­¸ª,2017-12-18,2.2
105,°­¸ª,2017-12-19,0.4
105,°­¸ª,2017-12-20,0.5
105,°­¸ª,2017-12-21,2.5
105,°­¸ª,2017-12-22,4.2
105,°­¸ª,2017-12-23,6.9
105,°­¸ª,2017-12-24,5.1
105,°­¸ª,2017-12-25,1.0
105,°­¸ª,2017-12-26,-0.4
105,°­¸ª,2017-12-27,-2.6
105,°­¸ª,2017-12-28,0.5
105,°­¸ª,2017-12-29,2.5
105,°­¸ª,2017-12-30,3.8
105,°­¸ª,2017-12-31,3.6
105,°­¸ª,2018-01-01,1.6
105,°­¸ª,2018-01-02,2.3
105,°­¸ª,2018-01-03,0.6
105,°­¸ª,2018-01-04,-0.3
105,°­¸ª,2018-01-05,2.0
105,°­¸ª,2018-01-06,1.5
105,°­¸ª,2018-01-07,1.5
105,°­¸ª,2018-01-08,5.7
105,°­¸ª,2018-01-09,-0.1
105,°­¸ª,2018-01-10,-3.1
105,°­¸ª,2018-01-11,-5.7
105,°­¸ª,2018-01-12,-4.1
105,°­¸ª,2018-01-13,-1.3
105,°­¸ª,2018-01-14,0.8
105,°­¸ª,2018-01-15,5.2
105,°­¸ª,2018-01-16,5.1
105,°­¸ª,2018-01-17,4.8
105,°­¸ª,2018-01-18,3.6
105,°­¸ª,2018-01-19,3.7
105,°­¸ª,2018-01-20,2.2
105,°­¸ª,2018-01-21,2.5
105,°­¸ª,2018-01-22,2.7
105,°­¸ª,2018-01-23,-1.4
105,°­¸ª,2018-01-24,-6.0
105,°­¸ª,2018-01-25,-5.0
105,°­¸ª,2018-01-26,-5.5
105,°­¸ª,2018-01-27,-2.8
105,°­¸ª,2018-01-28,-0.3
105,°­¸ª,2018-01-29,-3.1
105,°­¸ª,2018-01-30,-1.6
105,°­¸ª,2018-01-31,-0.1
105,°­¸ª,2018-02-01,0.0
105,°­¸ª,2018-02-02,-0.5
105,°­¸ª,2018-02-03,-1.3
105,°­¸ª,2018-02-04,-3.0
105,°­¸ª,2018-02-05,-4.0
105,°­¸ª,2018-02-06,-4.3
105,°­¸ª,2018-02-07,-2.3
105,°­¸ª,2018-02-08,0.2
105,°­¸ª,2018-02-09,2.3
105,°­¸ª,2018-02-10,3.4
105,°­¸ª,2018-02-11,-1.3
105,°­¸ª,2018-02-12,-1.2
105,°­¸ª,2018-02-13,0.8
105,°­¸ª,2018-02-14,4.7
105,°­¸ª,2018-02-15,3.8
105,°­¸ª,2018-02-16,3.2
105,°­¸ª,2018-02-17,3.7
105,°­¸ª,2018-02-18,4.0
105,°­¸ª,2018-02-19,4.9
105,°­¸ª,2018-02-20,5.3
105,°­¸ª,2018-02-21,2.0
105,°­¸ª,2018-02-22,3.7
105,°­¸ª,2018-02-23,6.7
105,°­¸ª,2018-02-24,3.5
105,°­¸ª,2018-02-25,4.2
105,°­¸ª,2018-02-26,5.3
105,°­¸ª,2018-02-27,5.4
105,°­¸ª,2018-02-28,5.5
105,°­¸ª,2018-03-01,4.4
105,°­¸ª,2018-03-02,3.8
105,°­¸ª,2018-03-03,7.5
105,°­¸ª,2018-03-04,11.0
105,°­¸ª,2018-03-05,0.9
105,°­¸ª,2018-03-06,4.1
105,°­¸ª,2018-03-07,6.5
105,°­¸ª,2018-03-08,3.3
105,°­¸ª,2018-03-09,2.9
105,°­¸ª,2018-03-10,6.5
105,°­¸ª,2018-03-11,8.4
105,°­¸ª,2018-03-12,9.0
105,°­¸ª,2018-03-13,14.7
105,°­¸ª,2018-03-14,17.5
105,°­¸ª,2018-03-15,14.0
105,°­¸ª,2018-03-16,4.7
105,°­¸ª,2018-03-17,7.1
105,°­¸ª,2018-03-18,8.5
105,°­¸ª,2018-03-19,7.8
105,°­¸ª,2018-03-20,4.8
105,°­¸ª,2018-03-21,2.8
105,°­¸ª,2018-03-22,8.9
105,°­¸ª,2018-03-23,11.0
105,°­¸ª,2018-03-24,13.6
105,°­¸ª,2018-03-25,16.0
105,°­¸ª,2018-03-26,18.4
105,°­¸ª,2018-03-27,19.1
105,°­¸ª,2018-03-28,17.8
105,°­¸ª,2018-03-29,17.5
105,°­¸ª,2018-03-30,16.0
105,°­¸ª,2018-03-31,18.1
105,°­¸ª,2018-04-01,18.5
105,°­¸ª,2018-04-02,21.8
105,°­¸ª,2018-04-03,20.6
105,°­¸ª,2018-04-04,9.4
105,°­¸ª,2018-04-05,8.3
105,°­¸ª,2018-04-06,10.2
105,°­¸ª,2018-04-07,7.4
105,°­¸ª,2018-04-08,7.1
105,°­¸ª,2018-04-09,12.7
105,°­¸ª,2018-04-10,12.9
105,°­¸ª,2018-04-11,16.7
105,°­¸ª,2018-04-12,16.7
105,°­¸ª,2018-04-13,15.0
105,°­¸ª,2018-04-14,10.4
105,°­¸ª,2018-04-15,13.2
105,°­¸ª,2018-04-16,15.3
105,°­¸ª,2018-04-17,13.8
105,°­¸ª,2018-04-18,17.7
105,°­¸ª,2018-04-19,20.3
105,°­¸ª,2018-04-20,22.1
105,°­¸ª,2018-04-21,24.9
105,°­¸ª,2018-04-22,17.8
105,°­¸ª,2018-04-23,11.0
105,°­¸ª,2018-04-24,10.3
105,°­¸ª,2018-04-25,15.0
105,°­¸ª,2018-04-26,17.0
105,°­¸ª,2018-04-27,16.5
105,°­¸ª,2018-04-28,18.7
105,°­¸ª,2018-04-29,21.4
105,°­¸ª,2018-04-30,22.7
105,°­¸ª,2018-05-01,19.8
105,°­¸ª,2018-05-02,14.6
105,°­¸ª,2018-05-03,11.7
105,°­¸ª,2018-05-04,16.0
105,°­¸ª,2018-05-05,17.8
105,°­¸ª,2018-05-06,16.8
105,°­¸ª,2018-05-07,18.9
105,°­¸ª,2018-05-08,13.9
105,°­¸ª,2018-05-09,13.4
105,°­¸ª,2018-05-10,18.5
105,°­¸ª,2018-05-11,20.7
105,°­¸ª,2018-05-12,18.0
105,°­¸ª,2018-05-13,20.2
105,°­¸ª,2018-05-14,23.4
105,°­¸ª,2018-05-15,25.6
105,°­¸ª,2018-05-16,22.1
105,°­¸ª,2018-05-17,22.1
105,°­¸ª,2018-05-18,13.8
105,°­¸ª,2018-05-19,19.5
105,°­¸ª,2018-05-20,17.9
105,°­¸ª,2018-05-21,19.6
105,°­¸ª,2018-05-22,20.3
105,°­¸ª,2018-05-23,22.6
105,°­¸ª,2018-05-24,22.1
105,°­¸ª,2018-05-25,24.7
105,°­¸ª,2018-05-26,24.5
105,°­¸ª,2018-05-27,21.0
105,°­¸ª,2018-05-28,24.2
105,°­¸ª,2018-05-29,23.6
105,°­¸ª,2018-05-30,24.6
105,°­¸ª,2018-05-31,26.5
105,°­¸ª,2018-06-01,28.7
105,°­¸ª,2018-06-02,30.7
105,°­¸ª,2018-06-03,30.3
105,°­¸ª,2018-06-04,30.0
105,°­¸ª,2018-06-05,30.3
105,°­¸ª,2018-06-06,32.4
105,°­¸ª,2018-06-07,33.6
105,°­¸ª,2018-06-08,33.1
105,°­¸ª,2018-06-09,24.7
105,°­¸ª,2018-06-10,22.3
105,°­¸ª,2018-06-11,20.5
105,°­¸ª,2018-06-12,27.3
105,°­¸ª,2018-06-13,23.2
105,°­¸ª,2018-06-14,24.2
105,°­¸ª,2018-06-15,27.2
105,°­¸ª,2018-06-16,27.8
105,°­¸ª,2018-06-17,27.4
105,°­¸ª,2018-06-18,29.7
105,°­¸ª,2018-06-19,27.6
105,°­¸ª,2018-06-20,33.6
105,°­¸ª,2018-06-21,33.8
105,°­¸ª,2018-06-22,35.2
105,°­¸ª,2018-06-23,36.3
105,°­¸ª,2018-06-24,37.5
105,°­¸ª,2018-06-25,35.5
105,°­¸ª,2018-06-26,23.8
105,°­¸ª,2018-06-27,26.8
105,°­¸ª,2018-06-28,26.7
105,°­¸ª,2018-06-29,28.6
105,°­¸ª,2018-06-30,26.1
105,°­¸ª,2018-07-01,23.4
105,°­¸ª,2018-07-02,23.1
105,°­¸ª,2018-07-03,28.0
105,°­¸ª,2018-07-04,24.9
105,°­¸ª,2018-07-05,23.6
105,°­¸ª,2018-07-06,21.5
105,°­¸ª,2018-07-07,21.6
105,°­¸ª,2018-07-08,20.5
105,°­¸ª,2018-07-09,20.4
105,°­¸ª,2018-07-10,21.8
105,°­¸ª,2018-07-11,22.0
105,°­¸ª,2018-07-12,27.8
105,°­¸ª,2018-07-13,30.3
105,°­¸ª,2018-07-14,31.3
105,°­¸ª,2018-07-15,33.4
105,°­¸ª,2018-07-16,35.0
105,°­¸ª,2018-07-17,36.3
105,°­¸ª,2018-07-18,35.6
105,°­¸ª,2018-07-19,35.7
105,°­¸ª,2018-07-20,36.9
105,°­¸ª,2018-07-21,38.2
105,°­¸ª,2018-07-22,38.7
105,°­¸ª,2018-07-23,38.3
105,°­¸ª,2018-07-24,38.6
105,°­¸ª,2018-07-25,37.1
105,°­¸ª,2018-07-26,39.2
105,°­¸ª,2018-07-27,38.5
105,°­¸ª,2018-07-28,35.5
105,°­¸ª,2018-07-29,31.9
105,°­¸ª,2018-07-30,28.4
105,°­¸ª,2018-07-31,34.0
105,°­¸ª,2018-08-01,36.2
105,°­¸ª,2018-08-02,35.8
105,°­¸ª,2018-08-03,37.6
105,°­¸ª,2018-08-04,38.8
105,°­¸ª,2018-08-05,38.2
105,°­¸ª,2018-08-06,26.7
105,°­¸ª,2018-08-07,29.5
105,°­¸ª,2018-08-08,28.8
105,°­¸ª,2018-08-09,28.6
105,°­¸ª,2018-08-10,27.4
105,°­¸ª,2018-08-11,28.4
105,°­¸ª,2018-08-12,29.2
105,°­¸ª,2018-08-13,30.8
105,°­¸ª,2018-08-14,30.9
105,°­¸ª,2018-08-15,30.2
105,°­¸ª,2018-08-16,27.3
105,°­¸ª,2018-08-17,25.7
105,°­¸ª,2018-08-18,26.6
105,°­¸ª,2018-08-19,26.2
105,°­¸ª,2018-08-20,26.2
105,°­¸ª,2018-08-21,26.5
105,°­¸ª,2018-08-22,31.7
105,°­¸ª,2018-08-23,26.6
105,°­¸ª,2018-08-24,26.1
105,°­¸ª,2018-08-25,23.1
105,°­¸ª,2018-08-26,23.3
105,°­¸ª,2018-08-27,24.5
105,°­¸ª,2018-08-28,24.3
105,°­¸ª,2018-08-29,23.4
105,°­¸ª,2018-08-30,28.3
105,°­¸ª,2018-08-31,26.3
105,°­¸ª,2018-09-01,25.6
105,°­¸ª,2018-09-02,25.3
105,°­¸ª,2018-09-03,24.4
105,°­¸ª,2018-09-04,25.1
105,°­¸ª,2018-09-05,24.2
105,°­¸ª,2018-09-06,24.0
105,°­¸ª,2018-09-07,22.1
105,°­¸ª,2018-09-08,24.4
105,°­¸ª,2018-09-09,22.4
105,°­¸ª,2018-09-10,22.7
105,°­¸ª,2018-09-11,22.1
105,°­¸ª,2018-09-12,19.8
105,°­¸ª,2018-09-13,21.4
105,°­¸ª,2018-09-14,21.2
105,°­¸ª,2018-09-15,23.0
105,°­¸ª,2018-09-16,22.4
105,°­¸ª,2018-09-17,24.3
105,°­¸ª,2018-09-18,23.5
105,°­¸ª,2018-09-19,23.8
105,°­¸ª,2018-09-20,19.7
105,°­¸ª,2018-09-21,19.7
105,°­¸ª,2018-09-22,21.1
105,°­¸ª,2018-09-23,17.4
105,°­¸ª,2018-09-24,17.7
105,°­¸ª,2018-09-25,20.3
105,°­¸ª,2018-09-26,19.0
105,°­¸ª,2018-09-27,19.0
105,°­¸ª,2018-09-28,16.3
105,°­¸ª,2018-09-29,18.6
105,°­¸ª,2018-09-30,21.3
105,°­¸ª,2018-10-01,17.5
105,°­¸ª,2018-10-02,19.4
105,°­¸ª,2018-10-03,19.8
105,°­¸ª,2018-10-04,19.6
105,°­¸ª,2018-10-05,17.1
105,°­¸ª,2018-10-06,17.3
105,°­¸ª,2018-10-07,18.2
105,°­¸ª,2018-10-08,14.9
105,°­¸ª,2018-10-09,15.2
105,°­¸ª,2018-10-10,13.9
105,°­¸ª,2018-10-11,11.7
105,°­¸ª,2018-10-12,12.4
105,°­¸ª,2018-10-13,14.2
105,°­¸ª,2018-10-14,14.6
105,°­¸ª,2018-10-15,15.4
105,°­¸ª,2018-10-16,15.7
105,°­¸ª,2018-10-17,14.3
105,°­¸ª,2018-10-18,13.1
105,°­¸ª,2018-10-19,12.0
105,°­¸ª,2018-10-20,12.3
105,°­¸ª,2018-10-21,12.4
105,°­¸ª,2018-10-22,14.0
105,°­¸ª,2018-10-23,11.8
105,°­¸ª,2018-10-24,11.8
105,°­¸ª,2018-10-25,12.4
105,°­¸ª,2018-10-26,12.9
105,°­¸ª,2018-10-27,9.2
105,°­¸ª,2018-10-28,9.5
105,°­¸ª,2018-10-29,8.9
105,°­¸ª,2018-10-30,7.4
105,°­¸ª,2018-10-31,7.8
105,°­¸ª,2018-11-01,8.7
105,°­¸ª,2018-11-02,10.3
105,°­¸ª,2018-11-03,11.3
105,°­¸ª,2018-11-04,11.8
105,°­¸ª,2018-11-05,13.2
105,°­¸ª,2018-11-06,13.9
105,°­¸ª,2018-11-07,13.5
105,°­¸ª,2018-11-08,12.6
105,°­¸ª,2018-11-09,11.6
105,°­¸ª,2018-11-10,10.9
105,°­¸ª,2018-11-11,9.7
105,°­¸ª,2018-11-12,9.0
105,°­¸ª,2018-11-13,11.3
105,°­¸ª,2018-11-14,9.6
105,°­¸ª,2018-11-15,8.6
105,°­¸ª,2018-11-16,9.9
105,°­¸ª,2018-11-17,8.6
105,°­¸ª,2018-11-18,7.7
105,°­¸ª,2018-11-19,6.4
105,°­¸ª,2018-11-20,5.3
105,°­¸ª,2018-11-21,7.2
105,°­¸ª,2018-11-22,2.3
105,°­¸ª,2018-11-23,2.1
105,°­¸ª,2018-11-24,4.1
105,°­¸ª,2018-11-25,4.9
