ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),Æò±Õ Àü¿î·®(1/10),Æò±Õ ÁßÇÏÃþ¿î·®(1/10)
105,°­¸ª,2020-09-19,20.8,0.5,0.3
105,°­¸ª,2020-09-20,19.1,0.1,0.1
105,°­¸ª,2020-09-21,17.8,4.1,0.6
105,°­¸ª,2020-09-22,16.7,3.3,1.8
105,°­¸ª,2020-09-23,17.2,8.3,5.3
105,°­¸ª,2020-09-24,18.5,7.5,4.8
105,°­¸ª,2020-09-25,18.6,7.6,5.5
105,°­¸ª,2020-09-26,17.8,7.5,4.5
105,°­¸ª,2020-09-27,17.5,2.5,1.1
105,°­¸ª,2020-09-28,17.9,0.9,0.1
105,°­¸ª,2020-09-29,19.1,5.3,0.6
105,°­¸ª,2020-09-30,18.1,7.8,3.3
105,°­¸ª,2020-10-01,16.9,9.0,6.6
105,°­¸ª,2020-10-02,20.6,8.0,2.3
105,°­¸ª,2020-10-03,19.4,9.1,3.3
105,°­¸ª,2020-10-04,19.9,8.4,4.9
105,°­¸ª,2020-10-05,15.6,2.5,
105,°­¸ª,2020-10-06,13.7,1.6,1.3
105,°­¸ª,2020-10-07,14.1,6.9,3.6
105,°­¸ª,2020-10-08,15.4,1.4,0.8
105,°­¸ª,2020-10-09,16.5,6.1,2.9
105,°­¸ª,2020-10-10,15.8,8.3,4.6
105,°­¸ª,2020-10-11,15.1,6.6,3.0
105,°­¸ª,2020-10-12,16.7,5.0,2.5
105,°­¸ª,2020-10-13,14.7,3.6,1.0
105,°­¸ª,2020-10-14,14.2,6.8,3.1
105,°­¸ª,2020-10-15,12.3,5.6,2.0
105,°­¸ª,2020-10-16,13.8,6.5,1.8
105,°­¸ª,2020-10-17,13.3,1.3,0.0
105,°­¸ª,2020-10-18,15.5,0.0,0.0
105,°­¸ª,2020-10-19,14.9,0.0,0.0
105,°­¸ª,2020-10-20,15.4,0.0,0.0
105,°­¸ª,2020-10-21,15.6,7.9,3.3
105,°­¸ª,2020-10-22,17.0,4.0,1.9
105,°­¸ª,2020-10-23,11.9,0.4,0.1
105,°­¸ª,2020-10-24,11.6,0.1,0.0
105,°­¸ª,2020-10-25,16.1,2.9,0.1
105,°­¸ª,2020-10-26,14.3,2.1,0.9
105,°­¸ª,2020-10-27,15.7,1.3,0.4
105,°­¸ª,2020-10-28,15.2,3.4,0.5
105,°­¸ª,2020-10-29,11.0,1.4,0.5
105,°­¸ª,2020-10-30,11.3,4.8,3.3
105,°­¸ª,2020-10-31,13.4,6.0,2.1
105,°­¸ª,2020-11-01,15.7,9.4,2.3
105,°­¸ª,2020-11-02,13.1,2.9,0.6
105,°­¸ª,2020-11-03,8.0,0.5,0.5
105,°­¸ª,2020-11-04,8.0,0.1,0.0
105,°­¸ª,2020-11-05,13.8,4.6,2.5
105,°­¸ª,2020-11-06,17.0,6.5,5.3
105,°­¸ª,2020-11-07,17.5,1.5,0.4
105,°­¸ª,2020-11-08,11.0,0.0,0.0
105,°­¸ª,2020-11-09,8.3,0.0,0.0
105,°­¸ª,2020-11-10,8.1,0.1,0.0
105,°­¸ª,2020-11-11,10.3,0.3,0.0
105,°­¸ª,2020-11-12,15.2,1.3,0.4
105,°­¸ª,2020-11-13,14.5,0.6,0.6
105,°­¸ª,2020-11-14,11.6,2.4,1.9
105,°­¸ª,2020-11-15,14.9,2.3,0.1
105,°­¸ª,2020-11-16,14.8,5.0,3.3
105,°­¸ª,2020-11-17,15.5,6.6,4.5
105,°­¸ª,2020-11-18,19.0,8.9,3.4
105,°­¸ª,2020-11-19,19.9,8.3,4.4
105,°­¸ª,2020-11-20,8.2,2.0,0.3
105,°­¸ª,2020-11-21,7.8,9.3,7.4
105,°­¸ª,2020-11-22,9.7,8.1,3.9
105,°­¸ª,2020-11-23,6.7,0.6,0.0
105,°­¸ª,2020-11-24,6.5,6.9,5.6
105,°­¸ª,2020-11-25,8.3,3.0,1.1
105,°­¸ª,2020-11-26,7.7,5.5,1.8
105,°­¸ª,2020-11-27,7.3,7.0,5.1
105,°­¸ª,2020-11-28,4.0,3.6,1.6
105,°­¸ª,2020-11-29,3.0,2.3,1.5
105,°­¸ª,2020-11-30,3.6,0.0,0.0
105,°­¸ª,2020-12-01,3.3,2.5,1.9
105,°­¸ª,2020-12-02,4.7,7.0,3.1
105,°­¸ª,2020-12-03,5.0,2.5,2.0
105,°­¸ª,2020-12-04,3.6,1.4,0.0
105,°­¸ª,2020-12-05,5.2,2.1,1.3
105,°­¸ª,2020-12-06,6.2,0.5,0.0
105,°­¸ª,2020-12-07,6.0,5.1,2.5
105,°­¸ª,2020-12-08,2.4,2.0,0.8
105,°­¸ª,2020-12-09,5.5,3.9,2.8
105,°­¸ª,2020-12-10,8.0,3.5,1.4
105,°­¸ª,2020-12-11,7.5,6.5,4.5
105,°­¸ª,2020-12-12,5.9,2.0,0.6
105,°­¸ª,2020-12-13,0.9,4.3,1.6
105,°­¸ª,2020-12-14,-3.8,1.9,0.9
105,°­¸ª,2020-12-15,-5.1,0.5,0.0
105,°­¸ª,2020-12-16,-4.1,0.5,0.0
105,°­¸ª,2020-12-17,-0.9,0.8,0.5
105,°­¸ª,2020-12-18,2.2,3.5,1.0
105,°­¸ª,2020-12-19,-0.5,0.4,0.0
105,°­¸ª,2020-12-20,0.4,0.0,0.0
105,°­¸ª,2020-12-21,2.8,0.0,0.0
105,°­¸ª,2020-12-22,4.8,0.1,0.0
105,°­¸ª,2020-12-23,7.9,3.0,0.6
105,°­¸ª,2020-12-24,6.5,0.6,0.6
105,°­¸ª,2020-12-25,1.6,0.1,0.1
105,°­¸ª,2020-12-26,5.4,3.4,2.0
105,°­¸ª,2020-12-27,8.4,7.1,4.0
105,°­¸ª,2020-12-28,8.7,1.9,0.8
105,°­¸ª,2020-12-29,5.4,8.3,3.0
105,°­¸ª,2020-12-30,-5.3,3.1,1.0
105,°­¸ª,2020-12-31,-5.3,0.3,0.0
105,°­¸ª,2021-01-01,-2.0,0.9,0.5
105,°­¸ª,2021-01-02,-1.6,0.1,0.1
105,°­¸ª,2021-01-03,-1.4,1.6,0.8
105,°­¸ª,2021-01-04,1.1,4.5,1.9
105,°­¸ª,2021-01-05,-1.1,2.6,0.8
105,°­¸ª,2021-01-06,-4.2,1.3,0.8
105,°­¸ª,2021-01-07,-10.1,1.6,0.5
105,°­¸ª,2021-01-08,-10.9,1.4,0.0
105,°­¸ª,2021-01-09,-8.4,0.5,0.0
105,°­¸ª,2021-01-10,-4.3,2.3,0.1
105,°­¸ª,2021-01-11,-2.8,6.1,2.1
105,°­¸ª,2021-01-12,0.3,3.9,2.1
105,°­¸ª,2021-01-13,6.3,1.3,0.9
105,°­¸ª,2021-01-14,4.5,0.3,0.3
105,°­¸ª,2021-01-15,6.6,6.1,2.5
105,°­¸ª,2021-01-16,1.6,1.8,0.4
105,°­¸ª,2021-01-17,-2.4,0.8,0.4
105,°­¸ª,2021-01-18,-1.0,4.6,1.5
105,°­¸ª,2021-01-19,-3.9,1.9,0.1
105,°­¸ª,2021-01-20,5.1,1.5,0.4
105,°­¸ª,2021-01-21,9.7,6.8,2.4
105,°­¸ª,2021-01-22,8.0,8.6,5.6
105,°­¸ª,2021-01-23,3.6,9.3,6.1
105,°­¸ª,2021-01-24,5.3,8.0,7.1
105,°­¸ª,2021-01-25,6.0,5.3,0.8
105,°­¸ª,2021-01-26,6.2,7.8,1.4
105,°­¸ª,2021-01-27,4.7,5.1,2.1
105,°­¸ª,2021-01-28,0.6,4.6,2.1
105,°­¸ª,2021-01-29,-4.9,0.1,0.0
105,°­¸ª,2021-01-30,1.6,4.0,2.6
105,°­¸ª,2021-01-31,5.0,2.8,0.3
105,°­¸ª,2021-02-01,8.5,5.6,3.8
105,°­¸ª,2021-02-02,-0.8,0.0,0.0
105,°­¸ª,2021-02-03,-0.8,1.3,0.4
105,°­¸ª,2021-02-04,1.7,1.1,0.6
105,°­¸ª,2021-02-05,5.4,4.4,0.5
105,°­¸ª,2021-02-06,9.3,0.4,0.1
105,°­¸ª,2021-02-07,6.0,7.3,5.5
105,°­¸ª,2021-02-08,0.4,0.4,0.0
105,°­¸ª,2021-02-09,2.9,0.3,0.0
105,°­¸ª,2021-02-10,6.3,0.6,0.0
105,°­¸ª,2021-02-11,8.8,3.6,1.1
105,°­¸ª,2021-02-12,10.8,4.3,0.4
105,°­¸ª,2021-02-13,8.4,1.0,0.8
105,°­¸ª,2021-02-14,9.3,9.5,5.0
105,°­¸ª,2021-02-15,5.3,4.1,2.5
105,°­¸ª,2021-02-16,-1.9,1.5,0.6
105,°­¸ª,2021-02-17,-5.8,0.9,0.0
105,°­¸ª,2021-02-18,-3.0,1.3,0.0
105,°­¸ª,2021-02-19,6.2,3.5,0.6
105,°­¸ª,2021-02-20,13.6,3.1,1.0
105,°­¸ª,2021-02-21,11.3,4.4,3.4
105,°­¸ª,2021-02-22,6.0,9.1,7.5
105,°­¸ª,2021-02-23,3.3,2.6,1.0
105,°­¸ª,2021-02-24,2.6,4.4,0.5
105,°­¸ª,2021-02-25,4.6,8.6,1.5
105,°­¸ª,2021-02-26,6.5,6.8,3.9
105,°­¸ª,2021-02-27,4.7,7.4,4.6
105,°­¸ª,2021-02-28,8.4,4.4,2.5
105,°­¸ª,2021-03-01,4.3,10.0,7.5
105,°­¸ª,2021-03-02,0.3,7.6,3.3
105,°­¸ª,2021-03-03,4.2,4.1,2.0
105,°­¸ª,2021-03-04,8.4,7.6,3.5
105,°­¸ª,2021-03-05,11.7,1.6,0.4
105,°­¸ª,2021-03-06,2.4,9.9,6.4
105,°­¸ª,2021-03-07,4.0,7.0,3.8
105,°­¸ª,2021-03-08,4.8,4.0,2.9
105,°­¸ª,2021-03-09,10.2,3.8,0.0
105,°­¸ª,2021-03-10,8.3,0.5,0.4
105,°­¸ª,2021-03-11,13.5,5.6,1.5
105,°­¸ª,2021-03-12,8.3,9.9,6.5
105,°­¸ª,2021-03-13,7.6,4.6,1.9
105,°­¸ª,2021-03-14,10.5,1.6,1.0
105,°­¸ª,2021-03-15,13.6,5.4,1.4
105,°­¸ª,2021-03-16,12.1,2.4,1.0
105,°­¸ª,2021-03-17,8.9,1.6,1.3
105,°­¸ª,2021-03-18,8.8,9.9,7.0
105,°­¸ª,2021-03-19,9.8,6.8,5.3
105,°­¸ª,2021-03-20,9.1,9.7,5.8
105,°­¸ª,2021-03-21,8.7,4.5,2.6
105,°­¸ª,2021-03-22,8.5,0.5,0.0
105,°­¸ª,2021-03-23,13.1,2.5,0.6
105,°­¸ª,2021-03-24,15.0,5.4,2.6
105,°­¸ª,2021-03-25,16.0,0.0,0.0
105,°­¸ª,2021-03-26,14.5,5.5,1.8
105,°­¸ª,2021-03-27,10.8,9.9,5.4
105,°­¸ª,2021-03-28,13.7,6.9,4.5
105,°­¸ª,2021-03-29,14.9,4.4,0.8
105,°­¸ª,2021-03-30,13.0,1.5,0.4
105,°­¸ª,2021-03-31,13.2,0.6,0.4
105,°­¸ª,2021-04-01,11.5,6.3,3.9
105,°­¸ª,2021-04-02,12.8,6.3,3.4
105,°­¸ª,2021-04-03,11.1,9.4,6.5
105,°­¸ª,2021-04-04,8.3,6.4,4.4
105,°­¸ª,2021-04-05,9.5,1.9,1.1
105,°­¸ª,2021-04-06,15.3,4.6,1.9
105,°­¸ª,2021-04-07,15.7,1.0,0.5
105,°­¸ª,2021-04-08,11.8,2.7,1.8
105,°­¸ª,2021-04-09,9.9,4.6,2.0
105,°­¸ª,2021-04-10,10.6,0.3,0.0
105,°­¸ª,2021-04-11,14.9,2.5,0.1
105,°­¸ª,2021-04-12,14.8,8.6,2.4
105,°­¸ª,2021-04-13,14.7,5.1,3.6
105,°­¸ª,2021-04-14,12.3,1.4,0.9
105,°­¸ª,2021-04-15,13.6,4.4,1.0
105,°­¸ª,2021-04-16,15.0,5.9,3.1
105,°­¸ª,2021-04-17,11.9,4.5,3.0
105,°­¸ª,2021-04-18,12.7,1.0,0.9
105,°­¸ª,2021-04-19,18.8,0.1,0.0
105,°­¸ª,2021-04-20,18.5,1.8,0.0
105,°­¸ª,2021-04-21,16.7,3.5,0.1
105,°­¸ª,2021-04-22,17.0,9.1,4.0
105,°­¸ª,2021-04-23,14.0,9.9,7.4
105,°­¸ª,2021-04-24,14.1,7.3,3.4
105,°­¸ª,2021-04-25,12.5,3.5,1.8
105,°­¸ª,2021-04-26,13.4,2.6,0.5
105,°­¸ª,2021-04-27,18.7,8.4,3.0
105,°­¸ª,2021-04-28,19.2,5.8,1.4
105,°­¸ª,2021-04-29,14.0,8.4,3.9
105,°­¸ª,2021-04-30,11.4,9.0,3.9
105,°­¸ª,2021-05-01,10.7,9.6,3.9
105,°­¸ª,2021-05-02,14.0,3.6,1.3
105,°­¸ª,2021-05-03,19.0,2.0,1.4
105,°­¸ª,2021-05-04,20.1,10.0,2.9
105,°­¸ª,2021-05-05,17.2,1.9,0.8
105,°­¸ª,2021-05-06,20.2,4.9,0.4
105,°­¸ª,2021-05-07,18.5,4.5,1.3
105,°­¸ª,2021-05-08,18.9,,
105,°­¸ª,2021-05-09,18.6,0.9,0.1
105,°­¸ª,2021-05-10,16.7,8.1,4.3
105,°­¸ª,2021-05-11,15.4,4.8,0.0
105,°­¸ª,2021-05-12,15.5,5.0,0.4
105,°­¸ª,2021-05-13,16.8,1.0,0.0
105,°­¸ª,2021-05-14,18.1,5.1,1.4
105,°­¸ª,2021-05-15,17.4,9.8,9.6
105,°­¸ª,2021-05-16,14.1,10.0,5.6
105,°­¸ª,2021-05-17,12.7,7.1,4.3
105,°­¸ª,2021-05-18,17.1,6.1,0.8
105,°­¸ª,2021-05-19,24.2,2.6,1.1
105,°­¸ª,2021-05-20,18.9,9.9,4.0
105,°­¸ª,2021-05-21,14.9,8.3,4.6
105,°­¸ª,2021-05-22,23.4,2.3,2.1
105,°­¸ª,2021-05-23,25.5,6.0,2.5
105,°­¸ª,2021-05-24,22.2,5.4,4.3
105,°­¸ª,2021-05-25,16.4,4.1,1.0
105,°­¸ª,2021-05-26,20.9,7.4,1.3
105,°­¸ª,2021-05-27,17.4,6.6,3.8
105,°­¸ª,2021-05-28,16.3,8.6,2.5
105,°­¸ª,2021-05-29,17.5,6.1,2.9
105,°­¸ª,2021-05-30,19.5,2.6,1.6
105,°­¸ª,2021-05-31,17.0,6.6,5.3
105,°­¸ª,2021-06-01,19.6,9.0,2.3
105,°­¸ª,2021-06-02,20.7,4.8,3.1
105,°­¸ª,2021-06-03,19.3,9.1,5.3
105,°­¸ª,2021-06-04,21.4,3.3,1.1
105,°­¸ª,2021-06-05,23.7,0.5,0.1
105,°­¸ª,2021-06-06,25.6,1.9,0.0
105,°­¸ª,2021-06-07,26.1,7.4,4.9
105,°­¸ª,2021-06-08,22.6,7.6,2.1
105,°­¸ª,2021-06-09,22.5,5.3,2.6
105,°­¸ª,2021-06-10,20.0,8.9,8.8
105,°­¸ª,2021-06-11,24.9,5.3,3.0
105,°­¸ª,2021-06-12,24.9,3.6,0.4
105,°­¸ª,2021-06-13,22.7,4.9,2.4
105,°­¸ª,2021-06-14,21.8,7.0,5.6
105,°­¸ª,2021-06-15,20.9,9.5,
105,°­¸ª,2021-06-16,19.6,8.9,5.5
105,°­¸ª,2021-06-17,19.5,9.7,3.8
105,°­¸ª,2021-06-18,24.1,7.0,3.0
105,°­¸ª,2021-06-19,22.8,2.6,1.1
105,°­¸ª,2021-06-20,23.8,3.1,1.8
105,°­¸ª,2021-06-21,20.2,6.6,4.8
105,°­¸ª,2021-06-22,18.5,8.6,7.3
105,°­¸ª,2021-06-23,19.2,6.3,5.3
105,°­¸ª,2021-06-24,21.8,4.0,1.6
105,°­¸ª,2021-06-25,23.8,5.1,3.6
105,°­¸ª,2021-06-26,21.9,9.9,5.1
105,°­¸ª,2021-06-27,22.5,8.5,5.1
105,°­¸ª,2021-06-28,22.3,6.6,4.5
105,°­¸ª,2021-06-29,22.5,5.3,2.1
105,°­¸ª,2021-06-30,22.2,8.6,3.1
105,°­¸ª,2021-07-01,24.3,5.3,1.4
105,°­¸ª,2021-07-02,23.2,7.3,4.1
105,°­¸ª,2021-07-03,21.6,9.2,
105,°­¸ª,2021-07-04,21.3,8.1,6.5
105,°­¸ª,2021-07-05,24.9,8.8,3.3
105,°­¸ª,2021-07-06,25.2,8.5,3.4
105,°­¸ª,2021-07-07,25.1,9.0,2.6
105,°­¸ª,2021-07-08,25.4,8.0,5.4
105,°­¸ª,2021-07-09,25.0,6.8,3.4
105,°­¸ª,2021-07-10,23.9,7.3,
105,°­¸ª,2021-07-11,28.3,5.9,
105,°­¸ª,2021-07-12,29.1,3.3,
105,°­¸ª,2021-07-13,27.5,5.6,
105,°­¸ª,2021-07-14,27.0,4.5,
105,°­¸ª,2021-07-15,27.8,5.8,
105,°­¸ª,2021-07-16,27.0,2.0,
105,°­¸ª,2021-07-17,25.5,6.4,
105,°­¸ª,2021-07-18,27.0,5.6,
105,°­¸ª,2021-07-19,27.8,7.6,
105,°­¸ª,2021-07-20,28.2,7.1,
105,°­¸ª,2021-07-21,28.0,6.5,0.1
105,°­¸ª,2021-07-22,27.3,3.6,0.0
105,°­¸ª,2021-07-23,28.1,2.0,0.1
105,°­¸ª,2021-07-24,28.1,3.5,2.1
105,°­¸ª,2021-07-25,27.6,3.8,2.9
105,°­¸ª,2021-07-26,28.3,3.1,3.0
105,°­¸ª,2021-07-27,28.4,3.0,2.1
105,°­¸ª,2021-07-28,28.0,1.9,0.5
105,°­¸ª,2021-07-29,28.9,6.0,1.1
105,°­¸ª,2021-07-30,30.0,5.1,2.0
105,°­¸ª,2021-07-31,31.2,5.5,3.4
