瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10)
211,牢力,2021-12-04,-1.6,0.1,0.0
211,牢力,2021-12-05,-1.3,0.3,0.0
211,牢力,2021-12-06,0.5,4.1,0.3
211,牢力,2021-12-07,1.0,6.3,4.3
211,牢力,2021-12-08,1.5,5.8,5.1
211,牢力,2021-12-09,0.9,7.5,2.9
211,牢力,2021-12-10,3.0,7.5,6.5
211,牢力,2021-12-11,5.4,6.0,5.0
211,牢力,2021-12-12,2.1,1.3,0.5
211,牢力,2021-12-13,-3.5,0.3,0.0
211,牢力,2021-12-14,1.8,5.9,5.8
211,牢力,2021-12-15,4.2,6.4,4.9
211,牢力,2021-12-16,4.8,8.6,3.0
211,牢力,2021-12-17,-3.9,2.8,0.3
211,牢力,2021-12-18,-6.6,4.8,2.9
211,牢力,2021-12-19,-1.1,2.1,2.1
211,牢力,2021-12-20,4.3,3.6,1.5
211,牢力,2021-12-21,4.8,1.1,1.1
211,牢力,2021-12-22,-1.1,0.1,0.0
211,牢力,2021-12-23,-1.3,3.4,0.3
211,牢力,2021-12-24,0.0,8.6,7.8
211,牢力,2021-12-25,-8.2,3.3,2.6
211,牢力,2021-12-26,-12.7,2.4,0.0
211,牢力,2021-12-27,-9.7,3.1,2.3
211,牢力,2021-12-28,-4.2,3.8,2.5
211,牢力,2021-12-29,0.3,7.9,4.9
211,牢力,2021-12-30,-3.6,2.5,0.8
211,牢力,2021-12-31,-7.7,0.4,0.0
211,牢力,2022-01-01,-8.2,0.9,0.0
211,牢力,2022-01-02,-3.1,4.6,2.8
211,牢力,2022-01-03,-3.9,4.9,4.4
211,牢力,2022-01-04,-3.9,0.0,
211,牢力,2022-01-05,-5.1,6.4,0.0
211,牢力,2022-01-06,-4.9,0.0,0.0
211,牢力,2022-01-07,-5.5,0.3,0.0
211,牢力,2022-01-08,-2.7,,
211,牢力,2022-01-09,0.2,3.3,1.3
211,牢力,2022-01-10,-1.3,6.8,2.4
211,牢力,2022-01-11,-5.1,1.9,1.1
211,牢力,2022-01-12,-8.1,4.0,0.0
211,牢力,2022-01-13,-7.8,0.4,0.0
211,牢力,2022-01-14,-9.2,1.9,0.0
211,牢力,2022-01-15,-4.0,9.4,4.4
211,牢力,2022-01-16,-0.7,3.4,2.1
211,牢力,2022-01-17,-6.7,1.6,0.1
211,牢力,2022-01-18,-7.6,2.4,0.9
211,牢力,2022-01-19,-6.9,6.4,4.5
211,牢力,2022-01-20,-7.8,1.1,0.3
211,牢力,2022-01-21,-7.0,1.0,0.0
211,牢力,2022-01-22,-5.0,4.6,3.9
211,牢力,2022-01-23,0.9,4.8,1.4
211,牢力,2022-01-24,1.9,7.0,6.9
211,牢力,2022-01-25,0.8,8.3,7.3
211,牢力,2022-01-26,0.4,2.1,0.5
211,牢力,2022-01-27,-3.2,2.0,0.0
211,牢力,2022-01-28,-4.5,0.0,0.0
211,牢力,2022-01-29,-5.5,1.5,0.0
211,牢力,2022-01-30,-6.4,0.1,0.0
211,牢力,2022-01-31,-4.6,1.9,0.8
211,牢力,2022-02-01,-1.4,7.3,5.9
211,牢力,2022-02-02,-2.7,2.6,2.3
211,牢力,2022-02-03,-5.1,1.5,0.0
211,牢力,2022-02-04,-6.4,0.4,0.0
211,牢力,2022-02-05,-7.7,0.8,0.5
211,牢力,2022-02-06,-5.9,0.0,0.0
211,牢力,2022-02-07,-5.1,5.1,0.0
211,牢力,2022-02-08,-4.2,1.9,0.0
211,牢力,2022-02-09,-3.3,5.5,0.1
211,牢力,2022-02-10,-2.2,3.4,0.0
211,牢力,2022-02-11,-1.4,3.3,0.0
211,牢力,2022-02-12,1.6,4.0,0.0
211,牢力,2022-02-13,1.4,6.8,0.3
211,牢力,2022-02-14,1.4,8.4,5.4
211,牢力,2022-02-15,-4.0,6.1,5.5
211,牢力,2022-02-16,-7.7,0.6,0.4
211,牢力,2022-02-17,-7.8,0.5,0.0
211,牢力,2022-02-18,-4.5,4.1,0.1
211,牢力,2022-02-19,-1.6,7.0,3.0
211,牢力,2022-02-20,-5.3,0.4,0.0
211,牢力,2022-02-21,-5.4,4.5,2.0
211,牢力,2022-02-22,-5.4,1.9,0.0
211,牢力,2022-02-23,-7.5,0.0,0.0
211,牢力,2022-02-24,-4.5,0.0,0.0
211,牢力,2022-02-25,0.9,0.8,0.0
211,牢力,2022-02-26,4.7,7.4,3.9
211,牢力,2022-02-27,3.4,0.1,0.0
211,牢力,2022-02-28,4.0,5.6,3.0
211,牢力,2022-03-01,3.4,6.4,6.0
211,牢力,2022-03-02,2.5,0.0,0.0
211,牢力,2022-03-03,4.1,0.0,0.0
211,牢力,2022-03-04,5.4,3.6,0.8
211,牢力,2022-03-05,2.6,0.0,0.0
211,牢力,2022-03-06,0.1,0.1,0.0
211,牢力,2022-03-07,0.4,5.1,0.6
211,牢力,2022-03-08,2.6,3.8,2.1
211,牢力,2022-03-09,4.6,0.5,0.0
211,牢力,2022-03-10,6.7,3.1,0.3
211,牢力,2022-03-11,7.2,3.9,0.0
211,牢力,2022-03-12,9.4,4.3,2.6
211,牢力,2022-03-13,7.9,9.3,8.0
211,牢力,2022-03-14,7.8,9.6,8.9
211,牢力,2022-03-15,8.3,2.5,1.1
211,牢力,2022-03-16,8.9,5.1,0.4
211,牢力,2022-03-17,7.7,9.4,7.5
211,牢力,2022-03-18,4.4,9.4,8.9
211,牢力,2022-03-19,2.3,8.0,7.0
211,牢力,2022-03-20,2.8,7.8,7.1
211,牢力,2022-03-21,3.6,5.8,0.3
211,牢力,2022-03-22,4.3,3.1,0.0
211,牢力,2022-03-23,4.5,7.9,3.8
211,牢力,2022-03-24,6.1,8.3,5.9
211,牢力,2022-03-25,9.7,7.9,1.1
211,牢力,2022-03-26,10.9,8.4,6.9
211,牢力,2022-03-27,6.9,2.3,0.5
211,牢力,2022-03-28,4.7,0.0,0.0
211,牢力,2022-03-29,6.9,0.4,0.0
211,牢力,2022-03-30,8.0,7.5,5.1
211,牢力,2022-03-31,5.8,7.1,6.4
211,牢力,2022-04-01,5.9,1.0,0.0
211,牢力,2022-04-02,6.3,0.0,0.0
211,牢力,2022-04-03,7.6,0.0,0.0
211,牢力,2022-04-04,9.0,0.4,0.0
211,牢力,2022-04-05,10.1,4.1,0.3
211,牢力,2022-04-06,11.3,5.4,3.0
211,牢力,2022-04-07,12.5,3.8,2.3
211,牢力,2022-04-08,11.6,0.1,0.0
211,牢力,2022-04-09,17.7,2.0,1.4
211,牢力,2022-04-10,16.6,1.3,0.0
211,牢力,2022-04-11,17.2,1.9,0.8
211,牢力,2022-04-12,17.5,5.6,3.9
211,牢力,2022-04-13,9.0,9.9,8.5
211,牢力,2022-04-14,9.2,9.3,7.4
211,牢力,2022-04-15,8.5,3.1,1.5
211,牢力,2022-04-16,10.7,0.3,0.3
211,牢力,2022-04-17,12.8,2.3,0.0
211,牢力,2022-04-18,14.1,6.5,0.6
211,牢力,2022-04-19,13.4,0.0,0.0
211,牢力,2022-04-20,14.1,0.0,0.0
211,牢力,2022-04-21,15.3,2.8,1.3
211,牢力,2022-04-22,15.4,8.8,6.9
211,牢力,2022-04-23,15.7,4.9,0.3
211,牢力,2022-04-24,16.8,5.0,1.3
211,牢力,2022-04-25,19.2,7.8,1.9
211,牢力,2022-04-26,21.0,6.5,2.1
211,牢力,2022-04-27,15.6,0.1,0.0
211,牢力,2022-04-28,13.1,5.1,2.8
211,牢力,2022-04-29,9.0,8.1,7.0
211,牢力,2022-04-30,8.9,8.4,6.5
211,牢力,2022-05-01,10.9,3.6,2.0
211,牢力,2022-05-02,9.8,4.8,3.4
211,牢力,2022-05-03,11.9,2.4,0.0
211,牢力,2022-05-04,16.0,0.9,0.0
211,牢力,2022-05-05,16.6,1.4,0.0
211,牢力,2022-05-06,18.1,4.4,1.6
211,牢力,2022-05-07,15.5,8.1,3.6
211,牢力,2022-05-08,11.7,9.9,3.5
211,牢力,2022-05-09,14.0,3.0,3.0
211,牢力,2022-05-10,14.6,6.1,1.3
211,牢力,2022-05-11,17.3,5.1,1.0
211,牢力,2022-05-12,16.6,6.9,4.3
211,牢力,2022-05-13,13.3,6.3,5.9
211,牢力,2022-05-14,12.9,4.8,1.5
211,牢力,2022-05-15,13.2,0.1,0.0
211,牢力,2022-05-16,15.0,3.4,1.3
211,牢力,2022-05-17,16.6,2.5,0.8
211,牢力,2022-05-18,18.4,3.1,1.3
211,牢力,2022-05-19,18.8,4.6,0.1
211,牢力,2022-05-20,18.0,5.0,1.4
211,牢力,2022-05-21,19.5,2.5,0.3
211,牢力,2022-05-22,17.9,3.8,0.5
211,牢力,2022-05-23,20.6,3.3,1.0
211,牢力,2022-05-24,21.9,4.9,0.3
211,牢力,2022-05-25,19.5,6.3,2.6
211,牢力,2022-05-26,17.7,5.6,2.3
211,牢力,2022-05-27,17.5,5.3,4.5
211,牢力,2022-05-28,19.9,3.0,1.1
211,牢力,2022-05-29,20.1,2.0,0.1
211,牢力,2022-05-30,18.2,8.6,6.6
211,牢力,2022-05-31,18.8,3.0,0.9
211,牢力,2022-06-01,19.0,3.4,0.4
211,牢力,2022-06-02,19.9,1.8,0.1
211,牢力,2022-06-03,19.5,4.5,0.8
211,牢力,2022-06-04,20.2,7.6,3.9
211,牢力,2022-06-05,18.9,9.6,5.4
211,牢力,2022-06-06,15.4,8.5,5.0
211,牢力,2022-06-07,15.0,7.8,7.8
211,牢力,2022-06-08,16.5,5.8,4.0
211,牢力,2022-06-09,16.2,8.4,6.3
211,牢力,2022-06-10,19.4,7.6,5.5
211,牢力,2022-06-11,19.5,7.1,3.9
211,牢力,2022-06-12,19.8,7.1,1.0
211,牢力,2022-06-13,19.6,9.1,4.9
211,牢力,2022-06-14,17.6,7.8,6.9
211,牢力,2022-06-15,15.4,8.1,7.0
211,牢力,2022-06-16,18.5,7.9,6.5
211,牢力,2022-06-17,21.0,4.9,2.1
211,牢力,2022-06-18,23.0,7.5,5.8
211,牢力,2022-06-19,23.3,7.9,6.8
211,牢力,2022-06-20,24.5,4.4,3.6
211,牢力,2022-06-21,25.2,3.1,0.1
211,牢力,2022-06-22,25.5,7.3,1.0
211,牢力,2022-06-23,23.3,8.8,5.4
211,牢力,2022-06-24,24.5,6.9,5.0
211,牢力,2022-06-25,25.4,4.4,1.4
211,牢力,2022-06-26,25.3,8.8,6.5
211,牢力,2022-06-27,25.1,9.9,6.1
211,牢力,2022-06-28,26.1,9.9,7.8
211,牢力,2022-06-29,25.1,9.4,6.4
211,牢力,2022-06-30,21.9,9.9,6.0
211,牢力,2022-07-01,24.9,5.5,2.4
211,牢力,2022-07-02,26.1,2.8,0.5
211,牢力,2022-07-03,26.2,2.8,0.4
211,牢力,2022-07-04,26.0,6.9,3.1
211,牢力,2022-07-05,27.1,8.1,5.1
211,牢力,2022-07-06,26.2,7.0,4.4
211,牢力,2022-07-07,26.6,8.8,5.3
211,牢力,2022-07-08,25.5,8.5,7.1
211,牢力,2022-07-09,25.8,7.6,5.6
211,牢力,2022-07-10,27.2,7.4,4.9
211,牢力,2022-07-11,23.6,8.1,6.1
211,牢力,2022-07-12,23.7,7.4,3.9
211,牢力,2022-07-13,21.5,9.3,7.5
211,牢力,2022-07-14,24.1,5.1,4.3
211,牢力,2022-07-15,24.1,7.0,4.5
211,牢力,2022-07-16,22.9,8.6,5.6
211,牢力,2022-07-17,23.1,8.5,5.0
211,牢力,2022-07-18,25.0,6.8,3.0
211,牢力,2022-07-19,25.8,6.6,2.4
211,牢力,2022-07-20,25.0,9.9,6.3
211,牢力,2022-07-21,21.8,5.5,3.3
211,牢力,2022-07-22,22.3,4.4,3.4
211,牢力,2022-07-23,22.9,9.0,6.0
211,牢力,2022-07-24,23.3,8.6,7.4
211,牢力,2022-07-25,25.5,3.1,1.9
211,牢力,2022-07-26,26.2,4.4,0.8
211,牢力,2022-07-27,25.2,7.0,1.1
211,牢力,2022-07-28,25.4,4.8,1.9
211,牢力,2022-07-29,26.5,4.6,1.6
211,牢力,2022-07-30,27.9,5.8,2.8
211,牢力,2022-07-31,25.4,9.4,6.1
211,牢力,2022-08-01,26.5,8.9,5.3
211,牢力,2022-08-02,25.9,9.0,6.3
211,牢力,2022-08-03,26.0,7.9,5.6
211,牢力,2022-08-04,27.0,6.4,2.6
211,牢力,2022-08-05,27.3,6.6,2.6
211,牢力,2022-08-06,26.8,6.9,4.0
211,牢力,2022-08-07,26.8,8.4,3.4
211,牢力,2022-08-08,25.9,10.0,7.9
211,牢力,2022-08-09,24.1,10.0,
211,牢力,2022-08-10,24.5,7.6,7.4
211,牢力,2022-08-11,24.7,7.6,4.3
211,牢力,2022-08-12,25.6,3.8,2.3
211,牢力,2022-08-13,23.6,6.5,3.8
211,牢力,2022-08-14,25.6,8.5,5.1
211,牢力,2022-08-15,27.1,9.3,9.3
211,牢力,2022-08-16,26.2,5.9,3.0
211,牢力,2022-08-17,23.8,6.4,2.5
211,牢力,2022-08-18,23.7,7.6,3.9
211,牢力,2022-08-19,23.9,9.5,5.1
211,牢力,2022-08-20,25.2,4.1,2.5
211,牢力,2022-08-21,24.0,4.3,1.8
211,牢力,2022-08-22,24.8,7.9,4.5
211,牢力,2022-08-23,24.1,7.1,5.5
211,牢力,2022-08-24,21.8,8.0,4.0
211,牢力,2022-08-25,20.5,9.1,6.5
211,牢力,2022-08-26,22.5,7.1,5.0
211,牢力,2022-08-27,19.4,2.5,1.4
211,牢力,2022-08-28,19.2,2.6,0.4
211,牢力,2022-08-29,18.3,8.8,5.8
211,牢力,2022-08-30,17.9,9.9,5.6
211,牢力,2022-08-31,19.5,8.4,8.0
211,牢力,2022-09-01,20.2,5.1,2.6
211,牢力,2022-09-02,19.8,4.3,0.4
211,牢力,2022-09-03,20.2,5.0,2.8
211,牢力,2022-09-04,20.2,9.8,4.5
211,牢力,2022-09-05,19.4,10.0,7.1
211,牢力,2022-09-06,19.1,5.3,2.5
211,牢力,2022-09-07,18.1,0.4,0.3
211,牢力,2022-09-08,19.3,3.3,2.5
211,牢力,2022-09-09,18.9,3.5,1.1
211,牢力,2022-09-10,19.2,8.9,2.4
211,牢力,2022-09-11,21.5,9.3,3.4
211,牢力,2022-09-12,21.8,9.1,1.5
211,牢力,2022-09-13,21.8,9.9,3.5
211,牢力,2022-09-14,22.5,9.0,3.8
211,牢力,2022-09-15,22.1,8.0,3.5
211,牢力,2022-09-16,23.0,7.4,3.6
211,牢力,2022-09-17,24.1,8.0,4.3
211,牢力,2022-09-18,23.8,9.4,5.4
211,牢力,2022-09-19,19.9,8.8,5.9
211,牢力,2022-09-20,15.0,3.5,1.1
211,牢力,2022-09-21,15.7,3.5,3.3
211,牢力,2022-09-22,16.2,5.3,3.5
211,牢力,2022-09-23,16.1,3.4,2.8
211,牢力,2022-09-24,14.5,1.8,0.0
211,牢力,2022-09-25,14.8,7.5,2.0
211,牢力,2022-09-26,15.6,6.6,2.4
211,牢力,2022-09-27,16.8,2.4,2.4
211,牢力,2022-09-28,15.4,4.8,0.4
211,牢力,2022-09-29,17.0,1.9,1.9
211,牢力,2022-09-30,16.8,3.5,2.6
211,牢力,2022-10-01,17.0,6.4,2.4
211,牢力,2022-10-02,16.3,10.0,6.6
211,牢力,2022-10-03,18.5,7.8,6.1
211,牢力,2022-10-04,17.2,8.5,7.5
211,牢力,2022-10-05,13.5,9.6,9.3
211,牢力,2022-10-06,13.8,9.5,6.3
211,牢力,2022-10-07,12.2,7.6,6.6
211,牢力,2022-10-08,12.4,5.6,2.9
211,牢力,2022-10-09,11.5,9.9,5.3
211,牢力,2022-10-10,9.3,6.5,6.1
211,牢力,2022-10-11,8.9,4.6,4.5
211,牢力,2022-10-12,11.2,3.8,3.8
211,牢力,2022-10-13,12.6,4.0,3.3
211,牢力,2022-10-14,13.9,8.3,7.1
211,牢力,2022-10-15,16.0,6.6,4.8
211,牢力,2022-10-16,14.2,8.5,5.6
211,牢力,2022-10-17,10.9,3.8,0.6
211,牢力,2022-10-18,6.0,0.0,0.0
211,牢力,2022-10-19,6.2,1.5,1.5
211,牢力,2022-10-20,8.5,2.1,1.1
211,牢力,2022-10-21,10.7,7.5,4.6
211,牢力,2022-10-22,12.5,4.1,1.8
211,牢力,2022-10-23,10.7,6.4,4.5
211,牢力,2022-10-24,7.9,5.9,4.8
211,牢力,2022-10-25,7.3,3.6,2.3
211,牢力,2022-10-26,8.2,5.9,2.8
211,牢力,2022-10-27,9.4,4.1,0.6
211,牢力,2022-10-28,10.8,7.4,1.8
211,牢力,2022-10-29,11.3,6.4,2.6
211,牢力,2022-10-30,10.8,5.4,2.5
211,牢力,2022-10-31,10.8,4.8,3.8
211,牢力,2022-11-01,10.1,1.4,1.1
211,牢力,2022-11-02,8.1,1.3,1.3
211,牢力,2022-11-03,7.3,7.4,2.9
211,牢力,2022-11-04,3.5,0.0,0.0
211,牢力,2022-11-05,2.5,0.0,0.0
211,牢力,2022-11-06,5.2,3.4,1.3
211,牢力,2022-11-07,7.8,3.9,1.1
211,牢力,2022-11-08,9.1,1.1,0.3
211,牢力,2022-11-09,8.5,6.3,2.3
211,牢力,2022-11-10,12.5,6.1,3.6
211,牢力,2022-11-11,11.8,3.8,1.8
211,牢力,2022-11-12,12.9,7.0,5.3
211,牢力,2022-11-13,12.6,7.5,7.3
211,牢力,2022-11-14,8.3,5.4,4.8
211,牢力,2022-11-15,6.1,4.6,2.3
211,牢力,2022-11-16,6.9,4.3,1.6
211,牢力,2022-11-17,6.3,1.1,0.8
211,牢力,2022-11-18,6.2,2.3,0.0
211,牢力,2022-11-19,7.5,4.6,1.5
211,牢力,2022-11-20,7.9,3.4,2.1
211,牢力,2022-11-21,7.5,2.8,1.1
211,牢力,2022-11-22,8.2,8.8,3.0
211,牢力,2022-11-23,8.4,4.9,4.4
211,牢力,2022-11-24,5.8,3.1,3.1
211,牢力,2022-11-25,9.6,4.9,3.8
211,牢力,2022-11-26,6.2,0.4,0.4
211,牢力,2022-11-27,2.4,2.9,0.5
211,牢力,2022-11-28,5.7,7.3,4.9
211,牢力,2022-11-29,9.5,8.1,3.5
211,牢力,2022-11-30,-3.9,1.1,0.0
211,牢力,2022-12-01,-5.2,1.3,0.0
211,牢力,2022-12-02,-5.3,1.1,0.1
211,牢力,2022-12-03,0.7,8.6,6.1
211,牢力,2022-12-04,-2.2,9.0,0.0
211,牢力,2022-12-05,-4.2,2.6,0.0
211,牢力,2022-12-06,-2.4,5.9,5.1
211,牢力,2022-12-07,3.0,2.9,2.4
211,牢力,2022-12-08,0.3,1.6,0.6
211,牢力,2022-12-09,-1.0,3.6,2.8
211,牢力,2022-12-10,-1.0,5.8,2.5
211,牢力,2022-12-11,-2.0,0.0,0.0
211,牢力,2022-12-12,-0.1,7.4,3.8
211,牢力,2022-12-13,0.1,8.5,5.9
211,牢力,2022-12-14,-8.7,1.3,0.1
211,牢力,2022-12-15,-6.7,3.9,2.9
211,牢力,2022-12-16,-8.0,4.8,0.0
211,牢力,2022-12-17,-8.4,3.0,0.5
211,牢力,2022-12-18,-9.8,0.3,0.0
211,牢力,2022-12-19,-9.0,0.9,0.8
211,牢力,2022-12-20,-6.7,0.6,0.0
211,牢力,2022-12-21,-1.6,9.0,6.8
211,牢力,2022-12-22,-7.6,3.3,1.1
211,牢力,2022-12-23,-12.6,5.4,0.8
211,牢力,2022-12-24,-10.7,3.3,0.1
211,牢力,2022-12-25,-8.4,1.8,0.1
211,牢力,2022-12-26,-8.5,2.5,0.4
211,牢力,2022-12-27,-7.2,1.4,0.0
211,牢力,2022-12-28,-3.8,3.6,0.9
211,牢力,2022-12-29,-5.0,1.8,1.8
211,牢力,2022-12-30,-4.5,3.0,1.9
211,牢力,2022-12-31,-3.5,5.9,4.4
211,牢力,2023-01-01,-0.9,0.3,0.0
211,牢力,2023-01-02,-6.9,1.4,0.0
211,牢力,2023-01-03,-7.9,0.0,0.0
211,牢力,2023-01-04,-7.6,0.0,0.0
211,牢力,2023-01-05,-6.0,5.0,0.0
211,牢力,2023-01-06,-3.8,6.1,1.3
211,牢力,2023-01-07,-1.2,5.4,5.3
211,牢力,2023-01-08,-2.6,3.9,3.5
211,牢力,2023-01-09,0.7,1.4,1.4
211,牢力,2023-01-10,-2.9,1.5,0.0
211,牢力,2023-01-11,-1.3,2.5,0.0
211,牢力,2023-01-12,-0.3,4.3,0.6
211,牢力,2023-01-13,1.9,7.0,6.1
211,牢力,2023-01-14,3.9,6.1,5.3
211,牢力,2023-01-15,0.0,10.0,8.8
211,牢力,2023-01-16,-3.7,6.6,6.0
211,牢力,2023-01-17,-5.9,8.6,3.1
211,牢力,2023-01-18,-5.4,2.8,1.6
211,牢力,2023-01-19,-4.7,6.6,2.3
211,牢力,2023-01-20,-3.8,1.5,0.6
211,牢力,2023-01-21,-9.7,2.0,0.0
211,牢力,2023-01-22,-4.4,7.0,2.9
211,牢力,2023-01-23,-1.2,4.3,1.3
211,牢力,2023-01-24,-13.3,1.5,0.0
211,牢力,2023-01-25,-14.0,3.6,1.3
211,牢力,2023-01-26,-8.0,7.5,3.8
211,牢力,2023-01-27,-9.5,3.0,2.0
211,牢力,2023-01-28,-9.1,1.4,0.0
211,牢力,2023-01-29,-6.2,3.1,2.3
211,牢力,2023-01-30,-5.6,0.6,0.0
211,牢力,2023-01-31,-2.5,3.8,2.9
211,牢力,2023-02-01,-0.2,2.5,0.8
211,牢力,2023-02-02,-5.1,3.9,0.3
211,牢力,2023-02-03,-3.8,10.0,0.5
211,牢力,2023-02-04,-4.8,0.0,0.0
211,牢力,2023-02-05,-3.6,2.5,0.0
211,牢力,2023-02-06,-2.1,3.3,0.0
211,牢力,2023-02-07,-0.8,1.6,0.1
211,牢力,2023-02-08,-1.3,0.9,0.9
211,牢力,2023-02-09,0.0,5.5,2.6
211,牢力,2023-02-10,1.6,5.0,3.1
211,牢力,2023-02-11,-0.6,2.3,0.1
211,牢力,2023-02-12,1.6,7.0,
211,牢力,2023-02-13,2.8,7.8,6.5
211,牢力,2023-02-14,-1.4,5.6,3.5
211,牢力,2023-02-15,-0.8,6.3,2.4
211,牢力,2023-02-16,-1.1,4.4,4.0
211,牢力,2023-02-17,-0.1,3.5,0.0
211,牢力,2023-02-18,1.1,9.1,5.0
211,牢力,2023-02-19,3.6,4.5,3.9
211,牢力,2023-02-20,-0.7,0.1,0.1
211,牢力,2023-02-21,-3.6,0.6,0.0
211,牢力,2023-02-22,-0.4,4.1,2.3
211,牢力,2023-02-23,2.7,2.4,0.5
211,牢力,2023-02-24,1.7,1.9,0.5
211,牢力,2023-02-25,-0.7,2.6,0.3
211,牢力,2023-02-26,-0.5,0.0,0.0
211,牢力,2023-02-27,2.3,0.0,0.0
211,牢力,2023-02-28,4.3,4.3,0.0
211,牢力,2023-03-01,3.8,5.8,4.3
211,牢力,2023-03-02,0.8,0.5,0.0
211,牢力,2023-03-03,2.1,0.8,0.0
211,牢力,2023-03-04,4.3,1.1,0.0
211,牢力,2023-03-05,4.9,0.0,0.0
211,牢力,2023-03-06,5.8,1.6,0.0
211,牢力,2023-03-07,8.6,0.4,0.0
211,牢力,2023-03-08,8.5,5.0,0.1
211,牢力,2023-03-09,8.9,6.6,3.8
211,牢力,2023-03-10,9.5,0.0,0.0
211,牢力,2023-03-11,11.8,5.5,0.0
211,牢力,2023-03-12,3.9,8.0,4.9
211,牢力,2023-03-13,2.1,4.9,0.8
211,牢力,2023-03-14,5.6,5.0,4.3
211,牢力,2023-03-15,9.0,6.0,3.8
211,牢力,2023-03-16,3.9,6.8,0.0
211,牢力,2023-03-17,5.2,7.1,0.5
211,牢力,2023-03-18,6.6,2.5,0.6
211,牢力,2023-03-19,6.3,0.0,0.0
211,牢力,2023-03-20,7.3,4.3,0.1
211,牢力,2023-03-21,10.1,0.8,0.0
211,牢力,2023-03-22,14.2,4.3,2.1
211,牢力,2023-03-23,13.0,7.3,5.1
211,牢力,2023-03-24,7.8,6.3,6.1
211,牢力,2023-03-25,9.4,6.6,3.8
211,牢力,2023-03-26,8.5,1.8,0.3
211,牢力,2023-03-27,5.8,0.0,0.0
211,牢力,2023-03-28,7.1,1.4,0.3
211,牢力,2023-03-29,9.6,0.1,0.0
211,牢力,2023-03-30,12.1,0.5,0.0
211,牢力,2023-03-31,12.6,0.0,0.0
211,牢力,2023-04-01,14.1,3.8,0.4
211,牢力,2023-04-02,13.3,0.5,0.0
211,牢力,2023-04-03,14.0,1.8,0.1
211,牢力,2023-04-04,14.4,9.9,3.5
211,牢力,2023-04-05,12.5,8.3,6.8
211,牢力,2023-04-06,9.7,9.3,9.3
211,牢力,2023-04-07,9.0,3.3,2.3
211,牢力,2023-04-08,7.3,0.0,0.0
211,牢力,2023-04-09,10.0,0.9,0.0
211,牢力,2023-04-10,12.1,3.3,0.3
211,牢力,2023-04-11,13.8,7.5,5.0
211,牢力,2023-04-12,9.9,0.3,0.3
211,牢力,2023-04-13,11.0,3.4,0.0
211,牢力,2023-04-14,13.3,6.8,4.0
211,牢力,2023-04-15,9.8,7.0,3.6
211,牢力,2023-04-16,9.0,5.8,2.1
211,牢力,2023-04-17,10.1,8.3,6.9
211,牢力,2023-04-18,11.3,8.1,6.9
211,牢力,2023-04-19,16.3,2.6,2.6
211,牢力,2023-04-20,17.7,6.3,3.9
211,牢力,2023-04-21,13.9,4.3,2.8
211,牢力,2023-04-22,11.9,5.8,3.3
211,牢力,2023-04-23,12.4,7.6,1.9
211,牢力,2023-04-24,12.6,7.4,2.4
211,牢力,2023-04-25,8.2,8.4,3.4
211,牢力,2023-04-26,8.9,3.8,2.6
211,牢力,2023-04-27,11.4,0.8,0.5
211,牢力,2023-04-28,15.3,5.9,3.9
211,牢力,2023-04-29,13.6,8.4,6.5
211,牢力,2023-04-30,12.6,5.4,3.6
211,牢力,2023-05-01,12.2,3.6,1.8
211,牢力,2023-05-02,13.5,6.9,0.1
211,牢力,2023-05-03,16.0,5.4,0.8
211,牢力,2023-05-04,17.3,6.8,1.0
211,牢力,2023-05-05,14.8,8.9,6.9
211,牢力,2023-05-06,9.6,8.1,5.6
211,牢力,2023-05-07,9.8,6.9,3.3
211,牢力,2023-05-08,12.6,0.6,0.0
211,牢力,2023-05-09,15.4,1.4,0.3
211,牢力,2023-05-10,16.1,3.4,0.1
211,牢力,2023-05-11,16.4,3.3,0.9
211,牢力,2023-05-12,16.1,5.3,3.0
211,牢力,2023-05-13,16.2,5.1,2.1
211,牢力,2023-05-14,16.7,5.6,1.8
211,牢力,2023-05-15,17.4,4.5,1.5
211,牢力,2023-05-16,22.4,2.4,0.0
211,牢力,2023-05-17,22.9,5.1,0.8
211,牢力,2023-05-18,18.9,8.0,4.4
211,牢力,2023-05-19,17.6,5.9,5.4
211,牢力,2023-05-20,19.8,6.4,1.6
211,牢力,2023-05-21,19.6,6.9,2.9
211,牢力,2023-05-22,17.3,4.9,1.5
211,牢力,2023-05-23,16.0,2.4,1.6
211,牢力,2023-05-24,17.4,4.3,0.3
211,牢力,2023-05-25,19.3,5.4,1.6
211,牢力,2023-05-26,19.2,6.0,0.9
211,牢力,2023-05-27,17.7,7.8,5.0
211,牢力,2023-05-28,18.7,9.9,6.6
211,牢力,2023-05-29,21.6,4.3,3.8
211,牢力,2023-05-30,19.6,5.8,2.6
211,牢力,2023-05-31,19.5,5.1,2.0
211,牢力,2023-06-01,20.3,8.0,3.0
211,牢力,2023-06-02,20.6,5.3,2.8
211,牢力,2023-06-03,20.5,2.1,0.6
211,牢力,2023-06-04,19.4,4.0,0.5
211,牢力,2023-06-05,20.3,3.6,1.5
211,牢力,2023-06-06,19.7,4.8,2.4
211,牢力,2023-06-07,21.8,5.8,3.8
211,牢力,2023-06-08,20.6,7.9,3.5
